,LastModified,Name,Available,Capacity,Open,date
1764,2018-10-28 11:14:00,P02 Reep,342,470,True,2018-10-28
1765,2018-10-28 11:29:00,P07 Sint-Michiels,172,450,True,2018-10-28
1766,2018-10-28 11:28:00,P10 Sint-Pietersplein,594,708,True,2018-10-28
1767,2018-10-28 11:29:00,P01 Vrijdagmarkt,337,647,True,2018-10-28
1768,2018-10-28 11:26:00,P04 Savaanstraat,392,540,True,2018-10-28
1769,2018-10-28 11:29:00,P08 Ramen,90,266,True,2018-10-28
1770,2018-10-28 11:25:00,P02 Reep,340,470,True,2018-10-28
1771,2018-10-28 11:44:00,P07 Sint-Michiels,174,450,True,2018-10-28
1772,2018-10-28 11:43:00,P10 Sint-Pietersplein,594,708,True,2018-10-28
1773,2018-10-28 11:44:00,P01 Vrijdagmarkt,328,647,True,2018-10-28
1774,2018-10-28 11:43:00,P04 Savaanstraat,397,540,True,2018-10-28
1775,2018-10-28 11:44:00,P08 Ramen,97,266,True,2018-10-28
1776,2018-10-28 11:44:00,P02 Reep,334,470,True,2018-10-28
1777,2018-10-28 11:59:00,P07 Sint-Michiels,175,450,True,2018-10-28
1778,2018-10-28 11:56:00,P10 Sint-Pietersplein,597,708,True,2018-10-28
1779,2018-10-28 11:59:00,P01 Vrijdagmarkt,311,647,True,2018-10-28
1780,2018-10-28 11:58:00,P04 Savaanstraat,404,540,True,2018-10-28
1781,2018-10-28 11:59:00,P08 Ramen,97,266,True,2018-10-28
1782,2018-10-28 11:59:00,P02 Reep,331,470,True,2018-10-28
1783,2018-10-28 12:12:00,P07 Sint-Michiels,178,450,True,2018-10-28
1784,2018-10-28 12:14:00,P10 Sint-Pietersplein,604,708,True,2018-10-28
1785,2018-10-28 12:14:00,P01 Vrijdagmarkt,298,647,True,2018-10-28
1786,2018-10-28 12:14:00,P04 Savaanstraat,409,540,True,2018-10-28
1787,2018-10-28 12:14:00,P08 Ramen,97,266,True,2018-10-28
1788,2018-10-28 12:13:00,P02 Reep,327,470,True,2018-10-28
1789,2018-10-28 12:29:00,P07 Sint-Michiels,174,450,True,2018-10-28
1790,2018-10-28 12:29:00,P10 Sint-Pietersplein,606,708,True,2018-10-28
1791,2018-10-28 12:29:00,P01 Vrijdagmarkt,292,647,True,2018-10-28
1792,2018-10-28 12:25:00,P04 Savaanstraat,406,540,True,2018-10-28
1793,2018-10-28 12:26:00,P08 Ramen,94,266,True,2018-10-28
1794,2018-10-28 12:29:00,P02 Reep,327,470,True,2018-10-28
1795,2018-10-28 12:44:00,P07 Sint-Michiels,167,450,True,2018-10-28
1796,2018-10-28 12:44:00,P10 Sint-Pietersplein,597,708,True,2018-10-28
1797,2018-10-28 12:44:00,P01 Vrijdagmarkt,273,647,True,2018-10-28
1798,2018-10-28 12:44:00,P04 Savaanstraat,405,540,True,2018-10-28
1799,2018-10-28 12:44:00,P08 Ramen,86,266,True,2018-10-28
1800,2018-10-28 12:43:00,P02 Reep,330,470,True,2018-10-28
1801,2018-10-28 12:59:00,P07 Sint-Michiels,161,450,True,2018-10-28
1802,2018-10-28 12:59:00,P10 Sint-Pietersplein,599,708,True,2018-10-28
1803,2018-10-28 12:59:00,P01 Vrijdagmarkt,258,647,True,2018-10-28
1804,2018-10-28 12:58:00,P04 Savaanstraat,399,540,True,2018-10-28
1805,2018-10-28 12:59:00,P08 Ramen,88,266,True,2018-10-28
1806,2018-10-28 12:59:00,P02 Reep,329,470,True,2018-10-28
1807,2018-10-28 13:14:00,P07 Sint-Michiels,162,450,True,2018-10-28
1808,2018-10-28 13:15:00,P10 Sint-Pietersplein,593,708,True,2018-10-28
1809,2018-10-28 13:15:00,P01 Vrijdagmarkt,248,647,True,2018-10-28
1810,2018-10-28 13:09:00,P04 Savaanstraat,396,540,True,2018-10-28
1811,2018-10-28 13:15:00,P08 Ramen,91,266,True,2018-10-28
1812,2018-10-28 13:14:00,P02 Reep,327,470,True,2018-10-28
1813,2018-10-28 13:29:00,P07 Sint-Michiels,162,450,True,2018-10-28
1814,2018-10-28 13:29:00,P10 Sint-Pietersplein,584,708,True,2018-10-28
1815,2018-10-28 13:27:00,P01 Vrijdagmarkt,241,647,True,2018-10-28
1816,2018-10-28 13:29:00,P04 Savaanstraat,400,540,True,2018-10-28
1817,2018-10-28 13:29:00,P08 Ramen,93,266,True,2018-10-28
1818,2018-10-28 13:29:00,P02 Reep,324,470,True,2018-10-28
1819,2018-10-28 13:43:00,P07 Sint-Michiels,157,450,True,2018-10-28
1820,2018-10-28 13:44:00,P10 Sint-Pietersplein,570,708,True,2018-10-28
1821,2018-10-28 13:44:00,P01 Vrijdagmarkt,241,647,True,2018-10-28
1822,2018-10-28 13:37:00,P04 Savaanstraat,400,540,True,2018-10-28
1823,2018-10-28 13:44:00,P08 Ramen,97,266,True,2018-10-28
1824,2018-10-28 13:44:00,P02 Reep,320,470,True,2018-10-28
1825,2018-10-28 13:58:00,P07 Sint-Michiels,161,450,True,2018-10-28
1826,2018-10-28 13:59:00,P10 Sint-Pietersplein,560,708,True,2018-10-28
1827,2018-10-28 13:58:00,P01 Vrijdagmarkt,240,647,True,2018-10-28
1828,2018-10-28 13:57:00,P04 Savaanstraat,401,540,True,2018-10-28
1829,2018-10-28 13:59:00,P08 Ramen,98,266,True,2018-10-28
1830,2018-10-28 13:58:00,P02 Reep,317,470,True,2018-10-28
1831,2018-10-28 14:13:00,P07 Sint-Michiels,160,450,True,2018-10-28
1832,2018-10-28 14:14:00,P10 Sint-Pietersplein,530,708,True,2018-10-28
1833,2018-10-28 14:14:00,P01 Vrijdagmarkt,213,647,True,2018-10-28
1834,2018-10-28 14:14:00,P04 Savaanstraat,398,540,True,2018-10-28
1835,2018-10-28 14:13:00,P08 Ramen,98,266,True,2018-10-28
1836,2018-10-28 14:14:00,P02 Reep,321,470,True,2018-10-28
1837,2018-10-28 14:29:00,P07 Sint-Michiels,163,450,True,2018-10-28
1838,2018-10-28 14:29:00,P10 Sint-Pietersplein,503,708,True,2018-10-28
1839,2018-10-28 14:29:00,P01 Vrijdagmarkt,217,647,True,2018-10-28
1840,2018-10-28 14:29:00,P04 Savaanstraat,399,540,True,2018-10-28
1841,2018-10-28 14:29:00,P08 Ramen,92,266,True,2018-10-28
1842,2018-10-28 14:29:00,P02 Reep,317,470,True,2018-10-28
1843,2018-10-28 14:44:00,P07 Sint-Michiels,163,450,True,2018-10-28
1844,2018-10-28 14:44:00,P10 Sint-Pietersplein,477,708,True,2018-10-28
1845,2018-10-28 14:44:00,P01 Vrijdagmarkt,212,647,True,2018-10-28
1846,2018-10-28 14:41:00,P04 Savaanstraat,402,540,True,2018-10-28
1847,2018-10-28 14:44:00,P08 Ramen,93,266,True,2018-10-28
1848,2018-10-28 14:44:00,P02 Reep,314,470,True,2018-10-28
1849,2018-10-28 14:59:00,P07 Sint-Michiels,175,450,True,2018-10-28
1850,2018-10-28 14:59:00,P10 Sint-Pietersplein,454,708,True,2018-10-28
1851,2018-10-28 14:59:00,P01 Vrijdagmarkt,228,647,True,2018-10-28
1852,2018-10-28 14:58:00,P04 Savaanstraat,403,540,True,2018-10-28
1853,2018-10-28 14:59:00,P08 Ramen,96,266,True,2018-10-28
1854,2018-10-28 14:59:00,P02 Reep,309,470,True,2018-10-28
1855,2018-10-28 15:14:00,P07 Sint-Michiels,177,450,True,2018-10-28
1856,2018-10-28 15:14:00,P10 Sint-Pietersplein,448,708,True,2018-10-28
1857,2018-10-28 15:13:00,P01 Vrijdagmarkt,237,647,True,2018-10-28
1858,2018-10-28 15:12:00,P04 Savaanstraat,401,540,True,2018-10-28
1859,2018-10-28 15:11:00,P08 Ramen,104,266,True,2018-10-28
1860,2018-10-28 15:14:00,P02 Reep,308,470,True,2018-10-28
1861,2018-10-28 15:29:00,P07 Sint-Michiels,176,450,True,2018-10-28
1862,2018-10-28 15:28:00,P10 Sint-Pietersplein,436,708,True,2018-10-28
1863,2018-10-28 15:28:00,P01 Vrijdagmarkt,243,647,True,2018-10-28
1864,2018-10-28 15:29:00,P04 Savaanstraat,406,540,True,2018-10-28
1865,2018-10-28 15:29:00,P08 Ramen,115,266,True,2018-10-28
1866,2018-10-28 15:29:00,P02 Reep,308,470,True,2018-10-28
1867,2018-10-28 15:43:00,P07 Sint-Michiels,171,450,True,2018-10-28
1868,2018-10-28 15:44:00,P10 Sint-Pietersplein,426,708,True,2018-10-28
1869,2018-10-28 15:44:00,P01 Vrijdagmarkt,235,647,True,2018-10-28
1870,2018-10-28 15:43:00,P04 Savaanstraat,409,540,True,2018-10-28
1871,2018-10-28 15:44:00,P08 Ramen,126,266,True,2018-10-28
1872,2018-10-28 15:43:00,P02 Reep,308,470,True,2018-10-28
1873,2018-10-28 15:58:00,P07 Sint-Michiels,189,450,True,2018-10-28
1874,2018-10-28 15:59:00,P10 Sint-Pietersplein,429,708,True,2018-10-28
1875,2018-10-28 15:57:00,P01 Vrijdagmarkt,253,647,True,2018-10-28
1876,2018-10-28 15:55:00,P04 Savaanstraat,408,540,True,2018-10-28
1877,2018-10-28 15:59:00,P08 Ramen,129,266,True,2018-10-28
1878,2018-10-28 15:59:00,P02 Reep,316,470,True,2018-10-28
1879,2018-10-28 16:14:00,P07 Sint-Michiels,197,450,True,2018-10-28
1880,2018-10-28 16:14:00,P10 Sint-Pietersplein,417,708,True,2018-10-28
1881,2018-10-28 16:14:00,P01 Vrijdagmarkt,246,647,True,2018-10-28
1882,2018-10-28 16:11:00,P04 Savaanstraat,405,540,True,2018-10-28
1883,2018-10-28 16:11:00,P08 Ramen,131,266,True,2018-10-28
1884,2018-10-28 16:13:00,P02 Reep,325,470,True,2018-10-28
1885,2018-10-28 16:29:00,P07 Sint-Michiels,199,450,True,2018-10-28
1886,2018-10-28 16:29:00,P10 Sint-Pietersplein,416,708,True,2018-10-28
1887,2018-10-28 16:29:00,P01 Vrijdagmarkt,255,647,True,2018-10-28
1888,2018-10-28 16:26:00,P04 Savaanstraat,409,540,True,2018-10-28
1889,2018-10-28 16:29:00,P08 Ramen,133,266,True,2018-10-28
1890,2018-10-28 16:29:00,P02 Reep,331,470,True,2018-10-28
1891,2018-10-28 16:43:00,P07 Sint-Michiels,205,450,True,2018-10-28
1892,2018-10-28 16:44:00,P10 Sint-Pietersplein,436,708,True,2018-10-28
1893,2018-10-28 16:44:00,P01 Vrijdagmarkt,261,647,True,2018-10-28
1894,2018-10-28 16:43:00,P04 Savaanstraat,408,540,True,2018-10-28
1895,2018-10-28 16:39:00,P08 Ramen,132,266,True,2018-10-28
1896,2018-10-28 16:44:00,P02 Reep,347,470,True,2018-10-28
1897,2018-10-28 16:59:00,P07 Sint-Michiels,203,450,True,2018-10-28
1898,2018-10-28 16:59:00,P10 Sint-Pietersplein,460,708,True,2018-10-28
1899,2018-10-28 16:58:00,P01 Vrijdagmarkt,267,647,True,2018-10-28
1900,2018-10-28 16:54:00,P04 Savaanstraat,409,540,True,2018-10-28
1901,2018-10-28 16:57:00,P08 Ramen,133,266,True,2018-10-28
1902,2018-10-28 16:59:00,P02 Reep,361,470,True,2018-10-28
1903,2018-10-28 17:14:00,P07 Sint-Michiels,205,450,True,2018-10-28
1904,2018-10-28 17:13:00,P10 Sint-Pietersplein,473,708,True,2018-10-28
1905,2018-10-28 17:14:00,P01 Vrijdagmarkt,265,647,True,2018-10-28
1906,2018-10-28 17:12:00,P04 Savaanstraat,413,540,True,2018-10-28
1907,2018-10-28 17:12:00,P08 Ramen,134,266,True,2018-10-28
1908,2018-10-28 17:13:00,P02 Reep,359,470,True,2018-10-28
1909,2018-10-28 17:27:00,P07 Sint-Michiels,206,450,True,2018-10-28
1910,2018-10-28 17:29:00,P10 Sint-Pietersplein,496,708,True,2018-10-28
1911,2018-10-28 17:29:00,P01 Vrijdagmarkt,256,647,True,2018-10-28
1912,2018-10-28 17:25:00,P04 Savaanstraat,417,540,True,2018-10-28
1913,2018-10-28 17:29:00,P08 Ramen,140,266,True,2018-10-28
1914,2018-10-28 17:29:00,P02 Reep,367,470,True,2018-10-28
1915,2018-10-28 17:44:00,P07 Sint-Michiels,208,450,True,2018-10-28
1916,2018-10-28 17:43:00,P10 Sint-Pietersplein,510,708,True,2018-10-28
1917,2018-10-28 17:44:00,P01 Vrijdagmarkt,256,647,True,2018-10-28
1918,2018-10-28 17:39:00,P04 Savaanstraat,420,540,True,2018-10-28
1919,2018-10-28 17:43:00,P08 Ramen,145,266,True,2018-10-28
1920,2018-10-28 17:42:00,P02 Reep,372,470,True,2018-10-28
1921,2018-10-28 17:56:00,P07 Sint-Michiels,205,450,True,2018-10-28
1922,2018-10-28 17:59:00,P10 Sint-Pietersplein,518,708,True,2018-10-28
1923,2018-10-28 17:59:00,P01 Vrijdagmarkt,228,647,True,2018-10-28
1924,2018-10-28 17:57:00,P04 Savaanstraat,423,540,True,2018-10-28
1925,2018-10-28 17:59:00,P08 Ramen,153,266,True,2018-10-28
1926,2018-10-28 17:56:00,P02 Reep,383,470,True,2018-10-28
1927,2018-10-28 18:14:00,P07 Sint-Michiels,205,450,True,2018-10-28
1928,2018-10-28 18:10:00,P10 Sint-Pietersplein,524,708,True,2018-10-28
1929,2018-10-28 18:14:00,P01 Vrijdagmarkt,236,647,True,2018-10-28
1930,2018-10-28 18:12:00,P04 Savaanstraat,419,540,True,2018-10-28
1931,2018-10-28 18:10:00,P08 Ramen,156,266,True,2018-10-28
1932,2018-10-28 18:13:00,P02 Reep,384,470,True,2018-10-28
1933,2018-10-28 18:28:00,P07 Sint-Michiels,200,450,True,2018-10-28
1934,2018-10-28 18:28:00,P10 Sint-Pietersplein,532,708,True,2018-10-28
1935,2018-10-28 18:29:00,P01 Vrijdagmarkt,242,647,True,2018-10-28
1936,2018-10-28 18:28:00,P04 Savaanstraat,418,540,True,2018-10-28
1937,2018-10-28 18:28:00,P08 Ramen,145,266,True,2018-10-28
1938,2018-10-28 18:28:00,P02 Reep,383,470,True,2018-10-28
1939,2018-10-28 18:44:00,P07 Sint-Michiels,193,450,True,2018-10-28
1940,2018-10-28 18:39:00,P10 Sint-Pietersplein,533,708,True,2018-10-28
1941,2018-10-28 18:43:00,P01 Vrijdagmarkt,227,647,True,2018-10-28
1942,2018-10-28 18:44:00,P04 Savaanstraat,414,540,True,2018-10-28
1943,2018-10-28 18:43:00,P08 Ramen,144,266,True,2018-10-28
1944,2018-10-28 18:44:00,P02 Reep,380,470,True,2018-10-28
1945,2018-10-28 18:59:00,P07 Sint-Michiels,182,450,True,2018-10-28
1946,2018-10-28 18:59:00,P10 Sint-Pietersplein,539,708,True,2018-10-28
1947,2018-10-28 18:59:00,P01 Vrijdagmarkt,229,647,True,2018-10-28
1948,2018-10-28 18:56:00,P04 Savaanstraat,412,540,True,2018-10-28
1949,2018-10-28 18:59:00,P08 Ramen,141,266,True,2018-10-28
1950,2018-10-28 18:58:00,P02 Reep,376,470,True,2018-10-28
1951,2018-10-28 19:14:00,P07 Sint-Michiels,181,450,True,2018-10-28
1952,2018-10-28 19:14:00,P10 Sint-Pietersplein,544,708,True,2018-10-28
1953,2018-10-28 19:13:00,P01 Vrijdagmarkt,212,647,True,2018-10-28
1954,2018-10-28 19:06:00,P04 Savaanstraat,410,540,True,2018-10-28
1955,2018-10-28 19:13:00,P08 Ramen,145,266,True,2018-10-28
1956,2018-10-28 19:13:00,P02 Reep,373,470,True,2018-10-28
1957,2018-10-28 19:29:00,P07 Sint-Michiels,172,450,True,2018-10-28
1958,2018-10-28 19:28:00,P10 Sint-Pietersplein,552,708,True,2018-10-28
1959,2018-10-28 19:29:00,P01 Vrijdagmarkt,205,647,True,2018-10-28
1960,2018-10-28 19:24:00,P04 Savaanstraat,412,540,True,2018-10-28
1961,2018-10-28 19:29:00,P08 Ramen,145,266,True,2018-10-28
1962,2018-10-28 19:29:00,P02 Reep,376,470,True,2018-10-28
1963,2018-10-28 19:44:00,P07 Sint-Michiels,169,450,True,2018-10-28
1964,2018-10-28 19:44:00,P10 Sint-Pietersplein,557,708,True,2018-10-28
1965,2018-10-28 19:44:00,P01 Vrijdagmarkt,206,647,True,2018-10-28
1966,2018-10-28 19:41:00,P04 Savaanstraat,411,540,True,2018-10-28
1967,2018-10-28 19:44:00,P08 Ramen,145,266,True,2018-10-28
1968,2018-10-28 19:43:00,P02 Reep,373,470,True,2018-10-28
1969,2018-10-28 19:59:00,P07 Sint-Michiels,169,450,True,2018-10-28
1970,2018-10-28 19:59:00,P10 Sint-Pietersplein,537,708,True,2018-10-28
1971,2018-10-28 19:59:00,P01 Vrijdagmarkt,215,647,True,2018-10-28
1972,2018-10-28 19:59:00,P04 Savaanstraat,412,540,True,2018-10-28
1973,2018-10-28 19:59:00,P08 Ramen,143,266,True,2018-10-28
1974,2018-10-28 19:59:00,P02 Reep,377,470,True,2018-10-28
1975,2018-10-28 20:14:00,P07 Sint-Michiels,175,450,True,2018-10-28
1976,2018-10-28 20:10:00,P10 Sint-Pietersplein,536,708,True,2018-10-28
1977,2018-10-28 20:14:00,P01 Vrijdagmarkt,228,647,True,2018-10-28
1978,2018-10-28 20:08:00,P04 Savaanstraat,414,540,True,2018-10-28
1979,2018-10-28 20:06:00,P08 Ramen,141,266,True,2018-10-28
1980,2018-10-28 20:13:00,P02 Reep,381,470,True,2018-10-28
1981,2018-10-28 20:29:00,P07 Sint-Michiels,186,450,True,2018-10-28
1982,2018-10-28 20:29:00,P10 Sint-Pietersplein,543,708,True,2018-10-28
1983,2018-10-28 20:27:00,P01 Vrijdagmarkt,236,647,True,2018-10-28
1984,2018-10-28 20:20:00,P04 Savaanstraat,414,540,True,2018-10-28
1985,2018-10-28 20:28:00,P08 Ramen,138,266,True,2018-10-28
1986,2018-10-28 20:29:00,P02 Reep,382,470,True,2018-10-28
1987,2018-10-28 20:44:00,P07 Sint-Michiels,207,450,True,2018-10-28
1988,2018-10-28 20:44:00,P10 Sint-Pietersplein,542,708,True,2018-10-28
1989,2018-10-28 20:44:00,P01 Vrijdagmarkt,253,647,True,2018-10-28
1990,2018-10-28 20:44:00,P04 Savaanstraat,413,540,True,2018-10-28
1991,2018-10-28 20:44:00,P08 Ramen,140,266,True,2018-10-28
1992,2018-10-28 20:44:00,P02 Reep,390,470,True,2018-10-28
1993,2018-10-28 20:59:00,P07 Sint-Michiels,209,450,True,2018-10-28
1994,2018-10-28 20:55:00,P10 Sint-Pietersplein,544,708,True,2018-10-28
1995,2018-10-28 20:59:00,P01 Vrijdagmarkt,270,647,True,2018-10-28
1996,2018-10-28 20:59:00,P04 Savaanstraat,416,540,True,2018-10-28
1997,2018-10-28 20:53:00,P08 Ramen,141,266,True,2018-10-28
1998,2018-10-28 20:59:00,P02 Reep,394,470,True,2018-10-28
1999,2018-10-28 21:14:00,P07 Sint-Michiels,236,450,True,2018-10-28
2000,2018-10-28 21:14:00,P10 Sint-Pietersplein,549,708,True,2018-10-28
2001,2018-10-28 21:13:00,P01 Vrijdagmarkt,304,647,True,2018-10-28
2002,2018-10-28 21:13:00,P04 Savaanstraat,415,540,True,2018-10-28
2003,2018-10-28 21:14:00,P08 Ramen,146,266,True,2018-10-28
2004,2018-10-28 21:14:00,P02 Reep,399,470,True,2018-10-28
2005,2018-10-28 21:29:00,P07 Sint-Michiels,250,450,True,2018-10-28
2006,2018-10-28 21:29:00,P10 Sint-Pietersplein,549,708,True,2018-10-28
2007,2018-10-28 21:28:00,P01 Vrijdagmarkt,329,647,True,2018-10-28
2008,2018-10-28 21:24:00,P04 Savaanstraat,418,540,True,2018-10-28
2009,2018-10-28 21:26:00,P08 Ramen,149,266,True,2018-10-28
2010,2018-10-28 21:27:00,P02 Reep,400,470,True,2018-10-28
2011,2018-10-28 21:40:00,P07 Sint-Michiels,258,450,True,2018-10-28
2012,2018-10-28 21:40:00,P10 Sint-Pietersplein,556,708,True,2018-10-28
2013,2018-10-28 21:41:00,P08 Ramen,154,266,True,2018-10-28
2014,2018-10-28 21:39:00,P02 Reep,403,470,True,2018-10-28
2015,2018-10-28 21:44:00,P07 Sint-Michiels,260,450,True,2018-10-28
2016,2018-10-28 21:43:00,P10 Sint-Pietersplein,557,708,True,2018-10-28
2017,2018-10-28 21:42:00,P01 Vrijdagmarkt,349,647,True,2018-10-28
2018,2018-10-28 21:42:00,P04 Savaanstraat,417,540,True,2018-10-28
2019,2018-10-28 21:44:00,P08 Ramen,155,266,True,2018-10-28
2020,2018-10-28 21:43:00,P02 Reep,404,470,True,2018-10-28
2021,2018-10-28 21:58:00,P07 Sint-Michiels,263,450,True,2018-10-28
2022,2018-10-28 21:58:00,P10 Sint-Pietersplein,559,708,True,2018-10-28
2023,2018-10-28 21:57:00,P01 Vrijdagmarkt,373,647,True,2018-10-28
2024,2018-10-28 21:56:00,P04 Savaanstraat,418,540,True,2018-10-28
2025,2018-10-28 21:51:00,P08 Ramen,156,266,True,2018-10-28
2026,2018-10-28 21:50:00,P02 Reep,403,470,True,2018-10-28
2027,2018-10-28 22:14:00,P07 Sint-Michiels,288,450,True,2018-10-28
2028,2018-10-28 22:14:00,P10 Sint-Pietersplein,577,708,True,2018-10-28
2029,2018-10-28 22:14:00,P01 Vrijdagmarkt,400,647,True,2018-10-28
2030,2018-10-28 22:14:00,P04 Savaanstraat,418,540,True,2018-10-28
2031,2018-10-28 22:13:00,P02 Reep,411,470,True,2018-10-28
2032,2018-10-28 22:28:00,P07 Sint-Michiels,313,450,True,2018-10-28
2033,2018-10-28 22:28:00,P10 Sint-Pietersplein,595,708,True,2018-10-28
2034,2018-10-28 22:29:00,P01 Vrijdagmarkt,418,647,True,2018-10-28
2035,2018-10-28 22:24:00,P04 Savaanstraat,417,540,True,2018-10-28
2036,2018-10-28 22:08:00,P08 Ramen,160,266,True,2018-10-28
2037,2018-10-28 22:29:00,P02 Reep,418,470,True,2018-10-28
2038,2018-10-28 22:43:00,P07 Sint-Michiels,323,450,True,2018-10-28
2039,2018-10-28 22:44:00,P10 Sint-Pietersplein,627,708,True,2018-10-28
2040,2018-10-28 22:43:00,P01 Vrijdagmarkt,434,647,True,2018-10-28
2041,2018-10-28 22:43:00,P04 Savaanstraat,418,540,True,2018-10-28
2042,2018-10-28 22:42:00,P08 Ramen,163,266,True,2018-10-28
2043,2018-10-28 22:32:00,P02 Reep,421,470,True,2018-10-28
2044,2018-10-28 22:56:00,P07 Sint-Michiels,328,450,True,2018-10-28
2045,2018-10-28 22:58:00,P10 Sint-Pietersplein,635,708,True,2018-10-28
2046,2018-10-28 22:56:00,P01 Vrijdagmarkt,441,647,True,2018-10-28
2047,2018-10-28 23:04:00,P07 Sint-Michiels,332,450,True,2018-10-28
2048,2018-10-28 23:05:00,P10 Sint-Pietersplein,646,708,True,2018-10-28
2049,2018-10-28 23:05:00,P01 Vrijdagmarkt,447,647,True,2018-10-28
2050,2018-10-28 22:59:00,P04 Savaanstraat,421,540,True,2018-10-28
2051,2018-10-28 22:58:00,P08 Ramen,167,266,True,2018-10-28
2052,2018-10-28 23:09:00,P01 Vrijdagmarkt,450,647,True,2018-10-28
2053,2018-10-28 23:14:00,P01 Vrijdagmarkt,451,647,True,2018-10-28
2054,2018-10-28 22:51:00,P02 Reep,423,470,True,2018-10-28
2055,2018-10-28 23:13:00,P07 Sint-Michiels,337,450,True,2018-10-28
2056,2018-10-28 23:20:00,P07 Sint-Michiels,338,450,True,2018-10-28
2057,2018-10-28 23:19:00,P01 Vrijdagmarkt,454,647,True,2018-10-28
2058,2018-10-28 23:12:00,P08 Ramen,167,266,True,2018-10-28
2059,2018-10-28 23:18:00,P02 Reep,425,470,True,2018-10-28
2060,2018-10-28 23:11:00,P10 Sint-Pietersplein,650,708,True,2018-10-28
2061,2018-10-28 23:26:00,P07 Sint-Michiels,339,450,True,2018-10-28
2062,2018-10-28 23:28:00,P10 Sint-Pietersplein,651,708,True,2018-10-28
2063,2018-10-28 23:22:00,P01 Vrijdagmarkt,456,647,True,2018-10-28
2064,2018-10-28 23:11:00,P04 Savaanstraat,423,540,True,2018-10-28
2065,2018-10-28 23:26:00,P02 Reep,426,470,True,2018-10-28
2066,2018-10-28 23:22:00,P08 Ramen,168,266,True,2018-10-28
2067,2018-10-28 23:36:00,P07 Sint-Michiels,344,450,True,2018-10-28
2068,2018-10-28 23:36:00,P01 Vrijdagmarkt,462,647,True,2018-10-28
2069,2018-10-28 23:37:00,P08 Ramen,169,266,True,2018-10-28
2070,2018-10-28 23:44:00,P07 Sint-Michiels,346,450,True,2018-10-28
2071,2018-10-28 23:34:00,P10 Sint-Pietersplein,653,708,True,2018-10-28
2072,2018-10-28 23:45:00,P07 Sint-Michiels,347,450,True,2018-10-28
2073,2018-10-28 23:44:00,P01 Vrijdagmarkt,467,647,True,2018-10-28
2074,2018-10-28 23:48:00,P07 Sint-Michiels,346,450,True,2018-10-28
2075,2018-10-28 23:48:00,P01 Vrijdagmarkt,471,647,True,2018-10-28
2076,2018-10-28 23:40:00,P08 Ramen,170,266,True,2018-10-28
2077,2018-10-28 23:50:00,P01 Vrijdagmarkt,475,647,True,2018-10-28
2078,2018-10-28 23:45:00,P10 Sint-Pietersplein,654,708,True,2018-10-28
2079,2018-10-28 23:53:00,P01 Vrijdagmarkt,476,647,True,2018-10-28
2080,2018-10-28 23:34:00,P04 Savaanstraat,424,540,True,2018-10-28
2081,2018-10-28 23:49:00,P07 Sint-Michiels,347,450,True,2018-10-28
2082,2018-10-28 23:57:00,P01 Vrijdagmarkt,480,647,True,2018-10-28
2083,2018-10-29 00:03:00,P01 Vrijdagmarkt,481,647,True,2018-10-29
2084,2018-10-28 23:57:00,P10 Sint-Pietersplein,655,708,True,2018-10-28
2085,2018-10-29 00:04:00,P01 Vrijdagmarkt,482,647,True,2018-10-29
2086,2018-10-28 23:50:00,P08 Ramen,171,266,True,2018-10-28
2087,2018-10-29 00:01:03,P07 Sint-Michiels,350,450,True,2018-10-29
2088,2018-10-29 00:08:00,P10 Sint-Pietersplein,656,708,True,2018-10-29
2089,2018-10-29 00:12:00,P01 Vrijdagmarkt,484,647,True,2018-10-29
2090,2018-10-29 00:10:00,P08 Ramen,172,266,True,2018-10-29
2091,2018-10-29 00:23:00,P07 Sint-Michiels,354,450,True,2018-10-29
2092,2018-10-29 00:20:00,P10 Sint-Pietersplein,655,708,True,2018-10-29
2093,2018-10-29 00:19:00,P01 Vrijdagmarkt,486,647,True,2018-10-29
2094,2018-10-29 00:27:00,P08 Ramen,170,266,True,2018-10-29
2095,2018-10-29 00:42:00,P10 Sint-Pietersplein,656,708,True,2018-10-29
2096,2018-10-29 00:43:00,P01 Vrijdagmarkt,492,647,True,2018-10-29
2097,2018-10-28 23:58:00,P04 Savaanstraat,424,540,True,2018-10-28
2098,2018-10-28 23:33:00,P02 Reep,425,470,True,2018-10-28
2099,2018-10-29 00:33:00,P07 Sint-Michiels,356,450,True,2018-10-29
2100,2018-10-29 00:57:00,P10 Sint-Pietersplein,657,708,True,2018-10-29
2101,2018-10-29 00:55:00,P01 Vrijdagmarkt,494,647,True,2018-10-29
2102,2018-10-29 00:47:00,P04 Savaanstraat,425,540,True,2018-10-29
2103,2018-10-29 00:37:00,P08 Ramen,172,266,True,2018-10-29
2104,2018-10-29 01:08:00,P10 Sint-Pietersplein,661,708,True,2018-10-29
2105,2018-10-29 01:11:00,P01 Vrijdagmarkt,498,647,True,2018-10-29
2106,2018-10-29 01:04:00,P04 Savaanstraat,424,540,True,2018-10-29
2107,2018-10-29 01:05:00,P08 Ramen,171,266,True,2018-10-29
2108,2018-10-29 01:17:00,P01 Vrijdagmarkt,499,647,True,2018-10-29
2109,2018-10-29 01:15:00,P04 Savaanstraat,423,540,True,2018-10-29
2110,2018-10-29 01:02:00,P07 Sint-Michiels,358,450,True,2018-10-29
