Timestamp;SPCapacityTotal;SPCapacityInUse;SPCapacityAvailable;SPCapacityInMaintenance;SPCheckSum;DPCapacityTotal;DPCapacityInUse;DPCapacityAvailable;DPCapacityInMaintenance;DPCheckSum
2018-01-31 22:30:02;64;29;28;6;1;48;10;24;0;14
2018-01-31 23:00:02;64;28;29;6;1;48;10;24;0;14
2018-01-31 23:30:02;64;28;29;6;1;48;9;25;0;14
2018-02-01 00:00:01;64;29;28;6;1;48;9;25;0;14
2018-02-01 00:30:05;64;29;28;6;1;48;9;25;0;14
2018-02-01 01:00:03;64;28;29;6;1;48;9;25;0;14
2018-02-01 01:30:06;64;28;29;6;1;48;9;25;0;14
2018-02-01 02:00:03;64;28;29;6;1;48;9;25;0;14
2018-02-01 02:30:07;64;28;29;6;1;48;9;25;0;14
2018-02-01 03:00:05;64;28;29;6;1;48;9;25;0;14
2018-02-01 03:30:07;64;28;29;6;1;48;9;25;0;14
2018-02-01 04:00:02;64;28;29;6;1;48;9;25;0;14
2018-02-01 04:30:07;64;28;29;6;1;48;9;25;0;14
2018-02-01 05:00:10;64;28;29;6;1;48;9;25;0;14
2018-02-01 05:30:07;64;28;29;6;1;48;9;25;0;14
2018-02-01 06:00:06;64;28;29;6;1;48;9;25;0;14
2018-02-01 06:30:02;64;28;29;6;1;48;9;25;0;14
2018-02-01 07:00:01;64;29;28;6;1;48;9;25;0;14
2018-02-01 07:30:02;64;31;26;6;1;48;9;25;0;14
2018-02-01 08:00:02;64;31;26;6;1;48;9;25;0;14
2018-02-01 08:30:02;64;33;24;6;1;48;11;23;0;14
2018-02-01 09:00:01;64;37;19;6;2;48;12;21;0;15
2018-02-01 09:30:02;64;43;13;6;2;48;17;16;0;15
2018-02-01 10:00:02;64;46;10;6;2;48;20;13;0;15
2018-02-01 10:30:02;64;47;9;6;2;48;19;14;0;15
2018-02-01 11:00:02;64;48;8;6;2;48;21;12;0;15
2018-02-01 11:30:02;64;47;9;6;2;48;22;11;0;15
2018-02-01 12:00:02;64;48;8;6;2;48;21;11;0;16
2018-02-01 12:30:01;64;47;9;6;2;48;22;11;0;15
2018-02-01 13:00:01;64;44;12;6;2;48;21;12;0;15
2018-02-01 13:30:02;64;45;11;6;2;48;21;12;0;15
2018-02-01 14:00:01;64;45;11;6;2;48;21;12;0;15
2018-02-01 14:30:03;64;46;10;6;2;48;20;13;0;15
2018-02-01 15:00:01;64;39;19;6;0;48;20;13;0;15
2018-02-01 15:30:02;64;39;18;6;1;48;20;14;0;14
2018-02-01 16:00:02;64;38;18;7;1;48;18;16;0;14
2018-02-01 16:30:01;64;37;19;7;1;48;19;15;0;14
2018-02-01 17:00:02;64;31;25;7;1;48;16;18;0;14
2018-02-01 17:30:02;64;28;28;7;1;48;15;19;0;14
2018-02-01 18:00:02;64;25;31;7;1;48;14;20;0;14
2018-02-01 18:30:03;64;29;27;7;1;48;15;19;0;14
2018-02-01 19:00:02;64;36;20;7;1;48;12;22;0;14
2018-02-01 19:30:02;64;42;13;8;1;48;9;25;0;14
2018-02-01 20:00:03;64;46;9;8;1;48;9;25;0;14
2018-02-01 20:30:01;64;45;10;8;1;48;8;26;0;14
2018-02-01 21:00:01;64;43;12;8;1;48;8;26;0;14
2018-02-01 21:30:02;64;42;14;8;0;48;8;26;0;14
2018-02-01 22:00:01;64;42;14;8;0;48;9;25;0;14
2018-02-01 22:30:02;64;36;20;8;0;48;9;25;0;14
2018-02-01 23:00:01;64;34;22;8;0;48;9;25;0;14
2018-02-01 23:30:01;64;32;24;8;0;48;9;25;0;14
2018-02-02 00:00:02;64;29;26;9;0;48;9;25;0;14
2018-02-02 00:30:05;64;29;26;9;0;48;9;25;0;14
2018-02-02 01:00:05;64;28;27;9;0;48;9;25;0;14
2018-02-02 01:30:09;64;28;27;9;0;48;9;25;0;14
2018-02-02 02:00:03;64;28;27;9;0;48;9;25;0;14
2018-02-02 02:30:08;64;28;27;9;0;48;9;25;0;14
2018-02-02 03:00:07;64;28;27;9;0;48;9;25;0;14
2018-02-02 03:30:07;64;28;27;9;0;48;9;25;0;14
2018-02-02 04:00:04;64;28;27;9;0;48;9;25;0;14
2018-02-02 04:30:05;64;28;27;9;0;48;9;25;0;14
2018-02-02 05:00:07;64;28;27;9;0;48;9;25;0;14
2018-02-02 05:30:07;64;28;27;9;0;48;9;25;0;14
2018-02-02 06:00:08;64;28;27;9;0;48;9;25;0;14
2018-02-02 06:30:02;64;28;27;9;0;48;10;24;0;14
2018-02-02 07:00:01;64;29;26;9;0;48;10;24;0;14
2018-02-02 07:30:02;64;30;25;9;0;48;8;26;0;14
2018-02-02 08:00:02;64;30;25;9;0;48;9;25;0;14
2018-02-02 08:30:01;64;31;24;9;0;48;11;23;0;14
2018-02-02 09:00:01;64;37;18;9;0;48;14;20;0;14
2018-02-02 09:30:01;64;38;17;0;9;48;16;18;0;14
2018-02-02 10:00:02;64;40;15;0;9;48;18;16;0;14
2018-02-02 10:30:02;64;46;9;0;9;48;20;14;0;14
2018-02-02 11:00:02;64;45;11;0;8;48;21;13;0;14
2018-02-02 11:30:02;64;44;10;1;9;48;21;13;0;14
2018-02-02 12:00:02;64;44;11;1;8;48;20;14;0;14
2018-02-02 12:30:01;64;46;9;1;8;48;20;14;0;14
2018-02-02 13:00:01;64;43;10;2;9;48;19;15;0;14
2018-02-02 13:30:02;64;43;10;2;9;48;17;17;0;14
2018-02-02 14:00:01;64;42;11;2;9;48;19;15;0;14
2018-02-02 14:30:02;64;41;12;2;9;48;20;14;0;14
2018-02-02 15:00:02;64;43;10;2;9;48;18;16;0;14
2018-02-02 15:30:02;64;42;11;2;9;48;18;16;0;14
2018-02-02 16:00:02;64;41;12;2;9;48;14;20;0;14
2018-02-02 16:30:02;64;40;16;2;6;48;13;21;0;14
2018-02-02 17:00:01;64;37;19;2;6;48;10;24;0;14
2018-02-02 17:30:01;64;31;24;3;6;48;11;23;0;14
2018-02-02 18:00:01;64;31;23;4;6;48;12;22;0;14
2018-02-02 18:30:01;64;33;21;4;6;48;15;20;0;13
2018-02-02 19:00:02;64;34;19;4;7;48;14;20;0;14
2018-02-02 19:30:02;64;37;16;4;7;48;14;19;1;14
2018-02-02 20:00:02;64;39;14;4;7;48;14;19;1;14
2018-02-02 20:30:03;64;39;14;4;7;48;12;21;1;14
2018-02-02 21:00:03;64;42;11;4;7;48;12;21;1;14
2018-02-02 21:30:01;64;42;11;4;7;48;12;21;1;14
2018-02-02 22:00:02;64;40;13;4;7;48;12;21;1;14
2018-02-02 22:30:13;64;39;14;4;7;48;11;22;1;14
2018-02-02 23:00:02;64;40;13;4;7;48;11;22;1;14
2018-02-02 23:30:02;64;37;15;5;7;48;10;23;1;14
2018-02-03 00:00:03;64;34;18;5;7;48;10;23;1;14
2018-02-03 00:30:05;64;34;18;5;7;48;9;24;1;14
2018-02-03 01:00:05;64;32;20;5;7;48;9;24;1;14
2018-02-03 01:30:08;64;32;20;5;7;48;9;24;1;14
2018-02-03 02:00:02;64;31;21;5;7;48;9;24;1;14
2018-02-03 02:30:06;64;30;22;5;7;48;9;24;1;14
2018-02-03 03:00:05;64;30;22;5;7;48;9;24;1;14
2018-02-03 03:30:09;64;30;22;5;7;48;9;24;1;14
2018-02-03 04:00:03;64;30;22;5;7;48;9;24;1;14
2018-02-03 04:30:07;64;30;22;5;7;48;9;24;1;14
2018-02-03 05:00:06;64;30;22;5;7;48;9;24;1;14
2018-02-03 05:30:07;64;30;22;5;7;48;9;24;1;14
2018-02-03 06:00:05;64;30;22;5;7;48;9;24;1;14
2018-02-03 06:30:02;64;30;22;5;7;48;9;24;1;14
2018-02-03 07:00:02;64;30;23;5;6;48;9;24;1;14
2018-02-03 07:30:02;64;30;23;5;6;48;9;24;1;14
2018-02-03 08:00:02;64;30;23;5;6;48;9;24;1;14
2018-02-03 08:30:01;64;30;23;5;6;48;9;24;1;14
2018-02-03 09:00:02;64;29;24;5;6;48;10;23;1;14
2018-02-03 09:30:02;64;31;22;5;6;48;10;23;1;14
2018-02-03 10:00:02;64;31;22;5;6;48;10;23;1;14
2018-02-03 10:30:01;64;31;22;5;6;48;11;22;1;14
2018-02-03 11:00:02;64;34;19;5;6;48;10;23;1;14
2018-02-03 11:30:02;64;33;20;5;6;48;8;24;2;14
2018-02-03 12:00:02;64;33;20;5;6;48;8;24;2;14
2018-02-03 12:30:02;64;31;22;5;6;48;10;22;2;14
2018-02-03 13:00:01;64;30;23;5;6;48;10;22;2;14
2018-02-03 13:30:01;64;31;22;5;6;48;10;22;2;14
2018-02-03 14:00:01;64;33;20;5;6;48;10;22;2;14
2018-02-03 14:30:01;64;33;20;5;6;48;10;22;2;14
2018-02-03 15:00:02;64;33;20;5;6;48;10;22;2;14
2018-02-03 15:30:02;64;32;21;5;6;48;10;22;2;14
2018-02-03 16:00:02;64;33;20;5;6;48;10;22;2;14
2018-02-03 16:30:01;64;32;21;5;6;48;9;23;2;14
2018-02-03 17:00:01;64;35;18;5;6;48;9;23;2;14
2018-02-03 17:30:01;64;37;16;5;6;48;13;19;2;14
2018-02-03 18:00:02;64;38;15;5;6;48;15;17;2;14
2018-02-03 18:30:02;64;38;15;5;6;48;15;17;2;14
2018-02-03 19:00:01;64;43;10;5;6;48;15;16;3;14
2018-02-03 19:30:01;64;48;6;5;5;48;16;15;3;14
2018-02-03 20:00:02;64;48;6;5;5;48;16;15;3;14
2018-02-03 20:30:02;64;49;5;5;5;48;16;15;3;14
2018-02-03 21:00:02;64;49;5;5;5;48;16;15;3;14
2018-02-03 21:30:02;64;49;4;5;6;48;16;15;3;14
2018-02-03 22:00:02;64;43;10;5;6;48;16;15;3;14
2018-02-03 22:30:02;64;42;10;5;7;48;16;15;3;14
2018-02-03 23:00:03;64;41;12;5;6;48;16;15;3;14
2018-02-03 23:30:01;64;41;12;5;6;48;14;17;3;14
2018-02-04 00:00:01;64;40;13;5;6;48;14;17;3;14
2018-02-04 00:30:07;64;40;13;5;6;48;14;17;3;14
2018-02-04 01:00:03;64;40;13;5;6;48;14;17;3;14
2018-02-04 01:30:05;64;40;13;5;6;48;14;17;3;14
2018-02-04 02:00:05;64;40;13;5;6;48;14;17;3;14
2018-02-04 02:30:06;64;40;13;5;6;48;14;17;3;14
2018-02-04 03:00:05;64;40;13;5;6;48;14;17;3;14
2018-02-04 03:30:07;64;40;13;5;6;48;14;17;3;14
2018-02-04 04:00:03;64;39;14;5;6;48;14;17;3;14
2018-02-04 04:30:07;64;39;14;5;6;48;14;17;3;14
2018-02-04 05:00:07;64;39;14;5;6;48;14;17;3;14
2018-02-04 05:30:05;64;40;13;5;6;48;14;17;3;14
2018-02-04 06:00:05;64;40;13;5;6;48;14;17;3;14
2018-02-04 06:30:02;64;40;13;5;6;48;14;17;3;14
2018-02-04 07:00:02;64;39;14;5;6;48;14;17;3;14
2018-02-04 07:30:02;64;39;14;5;6;48;14;17;3;14
2018-02-04 08:00:02;64;39;14;5;6;48;14;17;3;14
2018-02-04 08:30:01;64;39;14;5;6;48;14;17;3;14
2018-02-04 09:00:01;64;40;13;5;6;48;14;17;3;14
2018-02-04 09:30:02;64;40;13;5;6;48;14;17;3;14
2018-02-04 10:00:02;64;40;13;5;6;48;14;17;3;14
2018-02-04 10:30:02;64;43;10;5;6;48;14;17;3;14
2018-02-04 11:00:02;64;42;11;5;6;48;13;18;3;14
2018-02-04 11:30:02;64;41;12;5;6;48;13;18;3;14
2018-02-04 12:00:02;64;40;13;5;6;48;13;18;3;14
2018-02-04 12:30:02;64;38;15;5;6;48;11;20;3;14
2018-02-04 13:00:02;64;38;15;5;6;48;12;19;3;14
2018-02-04 13:30:01;64;36;17;5;6;48;12;19;3;14
2018-02-04 14:00:02;64;35;18;5;6;48;12;19;3;14
2018-02-04 14:30:02;64;34;19;5;6;48;12;19;3;14
2018-02-04 15:00:02;64;32;21;5;6;48;12;19;3;14
2018-02-04 15:30:02;64;32;21;5;6;48;11;20;3;14
2018-02-04 16:00:01;64;32;21;5;6;48;10;21;3;14
2018-02-04 16:30:02;64;33;20;5;6;48;10;21;3;14
2018-02-04 17:00:02;64;32;21;5;6;48;9;22;3;14
2018-02-04 17:30:02;64;28;24;6;6;48;8;23;3;14
2018-02-04 18:00:03;64;30;22;6;6;48;7;24;3;14
2018-02-04 18:30:03;64;30;22;6;6;48;9;22;3;14
2018-02-04 19:00:03;64;32;20;6;6;48;9;22;3;14
2018-02-04 19:30:02;64;31;21;6;6;48;9;23;3;13
2018-02-04 20:00:02;64;31;21;6;6;48;9;23;3;13
2018-02-04 20:30:02;64;31;21;6;6;48;9;23;3;13
2018-02-04 21:00:01;64;31;21;6;6;48;7;25;3;13
2018-02-04 21:30:02;64;32;20;6;6;48;7;25;3;13
2018-02-04 22:00:02;64;31;21;6;6;48;7;25;3;13
2018-02-04 22:30:02;64;31;21;6;6;48;6;26;3;13
2018-02-04 23:00:02;64;31;21;6;6;48;6;26;3;13
2018-02-04 23:30:02;64;28;24;6;6;48;6;26;3;13
2018-02-05 00:00:01;64;26;26;6;6;48;5;27;3;13
2018-02-05 00:30:02;64;26;26;6;6;48;5;27;3;13
2018-02-05 01:00:07;64;26;26;6;6;48;5;27;3;13
2018-02-05 01:30:06;64;26;26;6;6;48;5;27;3;13
2018-02-05 02:00:02;64;26;26;6;6;48;5;27;3;13
2018-02-05 02:30:06;64;26;26;6;6;48;5;27;3;13
2018-02-05 03:00:02;64;26;26;6;6;48;5;27;3;13
2018-02-05 03:30:05;64;26;26;6;6;48;5;27;3;13
2018-02-05 04:00:04;64;26;26;6;6;48;5;27;3;13
2018-02-05 04:30:05;64;26;26;6;6;48;5;27;3;13
2018-02-05 05:00:05;64;26;26;6;6;48;5;27;3;13
2018-02-05 05:30:06;64;26;26;6;6;48;5;27;3;13
2018-02-05 06:00:08;64;26;26;6;6;48;5;27;3;13
2018-02-05 06:30:02;64;26;26;6;6;48;5;27;3;13
2018-02-05 07:00:01;64;27;25;6;6;48;5;27;3;13
2018-02-05 07:30:02;64;28;23;7;6;48;3;29;0;16
2018-02-05 08:00:01;64;30;21;7;6;48;4;28;0;16
2018-02-05 08:30:02;64;35;16;7;6;48;5;27;0;16
2018-02-05 09:00:01;64;39;11;8;6;48;9;23;0;16
2018-02-05 09:30:01;64;32;20;4;8;48;11;24;0;13
2018-02-05 10:00:01;64;36;16;4;8;48;12;23;0;13
2018-02-05 10:30:01;64;38;14;4;8;48;13;22;0;13
2018-02-05 11:00:02;64;38;14;4;8;48;13;22;0;13
2018-02-05 11:30:02;64;39;13;4;8;48;14;21;0;13
2018-02-05 12:00:02;64;39;13;4;8;48;14;21;0;13
2018-02-05 12:30:02;64;37;15;4;8;48;14;22;0;12
2018-02-05 13:00:02;64;38;14;4;8;48;15;21;0;12
2018-02-05 13:30:02;64;35;16;5;8;48;14;22;0;12
2018-02-05 14:00:01;64;36;15;5;8;48;18;18;0;12
2018-02-05 14:30:01;64;38;15;5;6;48;18;18;0;12
2018-02-05 15:00:02;64;39;15;5;5;48;18;18;0;12
2018-02-05 15:30:02;64;39;15;5;5;48;18;18;0;12
2018-02-05 16:00:02;64;37;17;5;5;48;16;20;0;12
2018-02-05 16:30:01;64;35;19;5;5;48;14;22;0;12
2018-02-05 17:00:02;64;31;22;6;5;48;11;24;1;12
2018-02-05 17:30:02;64;27;25;6;6;48;9;26;1;12
2018-02-05 18:00:02;64;25;27;6;6;48;8;27;1;12
2018-02-05 18:30:02;64;22;30;6;6;48;8;27;1;12
2018-02-05 19:00:02;64;23;29;6;6;48;8;27;1;12
2018-02-05 19:30:02;64;22;30;6;6;48;6;29;1;12
2018-02-05 20:00:01;64;21;30;7;6;48;7;28;1;12
2018-02-05 20:30:02;64;21;30;7;6;48;7;28;1;12
2018-02-05 21:00:01;64;20;31;7;6;48;7;28;1;12
2018-02-05 21:30:03;64;20;31;7;6;48;5;29;2;12
2018-02-05 22:00:02;64;17;33;8;6;48;5;29;2;12
2018-02-05 22:30:02;64;17;33;8;6;48;4;30;2;12
2018-02-05 23:00:01;64;17;33;8;6;48;4;30;2;12
2018-02-05 23:30:01;64;17;33;8;6;48;4;30;2;12
2018-02-06 00:00:02;64;17;33;8;6;48;4;30;2;12
2018-02-06 00:30:08;64;17;33;8;6;48;4;30;2;12
2018-02-06 01:00:05;64;17;33;8;6;48;4;30;2;12
2018-02-06 01:30:03;64;17;33;8;6;48;4;30;2;12
2018-02-06 02:00:04;64;17;33;8;6;48;4;30;2;12
2018-02-06 02:30:06;64;17;33;8;6;48;4;30;2;12
2018-02-06 03:00:07;64;17;33;8;6;48;4;30;2;12
2018-02-06 03:30:03;64;17;33;8;6;48;4;30;2;12
2018-02-06 04:00:04;64;17;33;8;6;48;4;30;2;12
2018-02-06 04:30:07;64;17;33;8;6;48;4;30;2;12
2018-02-06 05:00:07;64;17;33;8;6;48;4;30;2;12
2018-02-06 05:30:05;64;17;33;8;6;48;4;30;2;12
2018-02-06 06:00:05;64;17;33;8;6;48;4;30;2;12
2018-02-06 06:30:04;64;17;33;8;6;48;4;30;2;12
2018-02-06 07:00:02;64;17;33;8;6;48;4;30;2;12
2018-02-06 07:30:02;64;19;31;8;6;48;4;30;2;12
2018-02-06 08:00:04;64;20;30;8;6;48;6;28;2;12
2018-02-06 08:30:02;64;23;26;9;6;48;11;23;2;12
2018-02-06 09:00:02;64;29;21;9;5;48;14;20;2;12
2018-02-06 09:30:01;64;33;17;9;5;48;20;14;2;12
2018-02-06 10:00:02;64;36;15;9;4;48;20;14;2;12
2018-02-06 10:30:02;64;37;14;9;4;48;20;14;2;12
2018-02-06 11:00:01;64;38;13;9;4;48;20;14;2;12
2018-02-06 11:30:01;64;37;14;9;4;48;20;14;2;12
2018-02-06 12:00:02;64;36;15;9;4;48;21;13;2;12
2018-02-06 12:30:02;64;36;15;9;4;48;20;14;2;12
2018-02-06 13:00:02;64;36;15;9;4;48;20;14;2;12
2018-02-06 13:30:03;64;37;14;9;4;48;21;13;2;12
2018-02-06 14:00:02;64;35;16;9;4;48;21;13;2;12
2018-02-06 14:30:02;64;35;16;9;4;48;19;15;2;12
2018-02-06 15:00:02;64;35;16;9;4;48;19;15;2;12
2018-02-06 15:30:02;64;35;17;9;3;48;20;14;2;12
2018-02-06 16:00:02;64;33;19;9;3;48;17;17;2;12
2018-02-06 16:30:02;64;33;19;9;3;48;16;17;3;12
2018-02-06 17:00:02;64;31;21;9;3;48;13;20;3;12
2018-02-06 17:30:03;64;30;22;9;3;48;12;21;3;12
2018-02-06 18:00:02;64;31;21;9;3;48;11;23;3;11
2018-02-06 18:30:03;64;31;21;9;3;48;12;22;3;11
2018-02-06 19:00:02;64;32;20;9;3;48;11;23;3;11
2018-02-06 19:30:02;64;31;21;9;3;48;11;23;3;11
2018-02-06 20:00:02;64;32;20;9;3;48;11;23;3;11
2018-02-06 20:30:02;64;32;20;9;3;48;10;24;3;11
2018-02-06 21:00:02;64;32;20;9;3;48;10;24;3;11
2018-02-06 21:30:01;64;31;21;9;3;48;8;25;4;11
2018-02-06 22:00:02;64;31;21;9;3;48;8;25;4;11
2018-02-06 22:30:03;64;29;23;9;3;48;6;26;5;11
2018-02-06 23:00:02;64;29;23;9;3;48;6;26;5;11
2018-02-06 23:30:03;64;30;22;9;3;48;6;26;5;11
2018-02-07 00:00:03;64;30;22;9;3;48;6;26;5;11
2018-02-07 00:30:07;64;30;22;9;3;48;6;26;5;11
2018-02-07 01:00:05;64;30;22;9;3;48;6;26;5;11
2018-02-07 01:30:03;64;30;22;9;3;48;6;26;5;11
2018-02-07 02:00:02;64;30;22;9;3;48;6;26;5;11
2018-02-07 02:30:03;64;30;22;9;3;48;6;26;5;11
2018-02-07 03:00:03;64;30;22;9;3;48;6;26;5;11
2018-02-07 03:30:04;64;30;22;9;3;48;6;26;5;11
2018-02-07 04:00:04;64;30;22;9;3;48;6;26;5;11
2018-02-07 04:30:04;64;30;22;9;3;48;6;26;5;11
2018-02-07 05:00:04;64;30;22;9;3;48;6;26;5;11
2018-02-07 05:30:03;64;30;22;9;3;48;6;26;5;11
2018-02-07 06:00:03;64;30;22;9;3;48;6;26;5;11
2018-02-07 06:30:03;64;30;22;9;3;48;6;26;5;11
2018-02-07 07:00:02;64;31;21;9;3;48;4;28;5;11
2018-02-07 07:30:02;64;33;19;9;3;48;6;26;4;12
2018-02-07 08:00:02;64;37;15;9;3;48;6;26;4;12
2018-02-07 08:30:03;64;40;12;9;3;48;8;24;0;16
2018-02-07 09:00:02;64;43;8;10;3;48;11;19;0;18
2018-02-07 09:30:03;64;31;20;0;13;48;13;17;0;18
2018-02-07 10:00:01;64;35;16;1;12;48;15;15;5;13
2018-02-07 10:30:01;64;35;16;1;12;48;16;14;5;13
2018-02-07 11:00:02;64;34;17;1;12;48;16;14;5;13
2018-02-07 11:30:02;64;34;17;1;12;48;16;14;5;13
2018-02-07 12:00:02;64;33;20;1;10;48;16;14;5;13
2018-02-07 12:30:02;64;33;20;1;10;48;16;14;5;13
2018-02-07 13:00:02;64;32;21;1;10;48;18;12;5;13
2018-02-07 13:30:02;64;35;20;1;8;48;18;12;5;13
2018-02-07 14:00:02;64;36;19;1;8;48;17;13;5;13
2018-02-07 14:30:02;64;36;19;1;8;48;17;14;5;12
2018-02-07 15:00:03;64;37;19;1;7;48;19;12;5;12
2018-02-07 15:30:03;64;36;20;1;7;48;19;12;5;12
2018-02-07 16:00:02;64;33;27;0;4;48;19;12;5;12
2018-02-07 16:30:02;64;33;27;0;4;48;19;12;5;12
2018-02-07 17:00:02;64;28;32;0;4;48;15;16;5;12
2018-02-07 17:30:01;64;28;32;0;4;48;14;17;5;12
2018-02-07 18:00:02;64;27;32;1;4;48;10;21;5;12
2018-02-07 18:30:02;64;28;31;1;4;48;8;24;5;11
2018-02-07 19:00:01;64;28;31;1;4;48;9;23;5;11
2018-02-07 19:30:02;64;30;27;2;5;48;5;27;5;11
2018-02-07 20:00:02;64;28;30;2;4;48;6;27;5;10
2018-02-07 20:30:01;64;28;30;2;4;48;7;27;5;9
2018-02-07 21:00:02;64;28;31;2;3;48;7;27;5;9
2018-02-07 21:30:02;64;26;32;3;3;48;7;27;5;9
2018-02-07 22:00:02;64;26;32;3;3;48;7;26;5;10
2018-02-07 22:30:03;64;25;33;3;3;48;8;26;5;9
2018-02-07 23:00:02;64;23;35;3;3;48;8;26;5;9
2018-02-07 23:30:02;64;23;35;3;3;48;8;26;5;9
2018-02-08 00:00:02;64;23;35;3;3;48;8;26;5;9
2018-02-08 00:30:09;64;23;35;3;3;48;8;26;5;9
2018-02-08 01:00:05;64;23;35;3;3;48;8;26;5;9
2018-02-08 01:30:03;64;23;35;3;3;48;8;26;5;9
2018-02-08 02:00:03;64;23;35;3;3;48;8;26;5;9
2018-02-08 02:30:04;64;23;35;3;3;48;8;26;5;9
2018-02-08 03:00:03;64;23;35;3;3;48;8;26;5;9
2018-02-08 03:30:04;64;23;35;3;3;48;8;25;5;10
2018-02-08 04:00:03;64;23;35;3;3;48;8;25;5;10
2018-02-08 04:30:04;64;23;35;3;3;48;8;25;5;10
2018-02-08 05:00:02;64;23;35;3;3;48;8;25;5;10
2018-02-08 05:30:04;64;23;35;3;3;48;8;25;5;10
2018-02-08 06:00:04;64;23;35;3;3;48;8;25;5;10
2018-02-08 06:30:03;64;23;35;3;3;48;8;25;5;10
2018-02-08 07:00:02;64;24;34;3;3;48;8;25;5;10
2018-02-08 07:30:02;64;25;33;3;3;48;7;26;0;15
2018-02-08 08:00:03;64;27;31;3;3;48;8;25;0;15
2018-02-08 08:30:02;64;34;24;3;3;48;11;26;0;11
2018-02-08 09:00:02;64;33;25;1;5;48;16;20;0;12
2018-02-08 09:30:02;64;43;17;0;4;48;17;19;0;12
2018-02-08 10:00:02;64;48;10;0;6;48;21;15;0;12
2018-02-08 10:30:01;64;49;9;0;6;48;22;14;0;12
2018-02-08 11:00:02;64;50;8;0;6;48;22;14;0;12
2018-02-08 11:30:02;64;51;7;0;6;48;22;14;0;12
2018-02-08 12:00:03;64;51;8;0;5;48;21;16;0;11
2018-02-08 12:30:02;64;53;5;1;5;48;21;16;0;11
2018-02-08 13:00:02;64;53;5;1;5;48;22;15;0;11
2018-02-08 13:30:02;64;56;2;1;5;48;21;16;0;11
2018-02-08 14:00:02;64;56;2;1;5;48;21;16;0;11
2018-02-08 14:30:02;64;54;4;1;5;48;21;16;0;11
2018-02-08 15:00:01;64;53;5;1;5;48;21;16;0;11
2018-02-08 15:30:02;64;52;6;1;5;48;21;16;0;11
2018-02-08 16:00:02;64;47;11;1;5;48;22;15;0;11
2018-02-08 16:30:02;64;44;14;1;5;48;22;15;0;11
2018-02-08 17:00:02;64;34;24;1;5;48;19;18;0;11
2018-02-08 17:30:02;64;32;26;1;5;48;18;18;1;11
2018-02-08 18:00:03;64;31;27;1;5;48;17;19;1;11
2018-02-08 18:30:02;64;33;25;1;5;48;17;19;1;11
2018-02-08 19:00:03;64;34;24;1;5;48;17;19;1;11
2018-02-08 19:30:02;64;37;21;1;5;48;13;24;1;10
2018-02-08 20:00:02;64;39;19;1;5;48;14;23;1;10
2018-02-08 20:30:01;64;40;18;1;5;48;13;24;1;10
2018-02-08 21:00:01;64;37;21;1;5;48;13;24;1;10
2018-02-08 21:30:02;64;35;23;1;5;48;13;24;1;10
2018-02-08 22:00:02;64;34;24;1;5;48;13;24;1;10
2018-02-08 22:30:02;64;32;26;1;5;48;13;24;1;10
2018-02-08 23:00:01;64;31;27;1;5;48;12;25;1;10
2018-02-08 23:30:02;64;31;27;1;5;48;12;25;1;10
2018-02-09 00:00:02;64;30;28;1;5;48;12;25;1;10
2018-02-09 00:30:05;64;30;28;1;5;48;12;25;1;10
2018-02-09 01:00:07;64;30;28;1;5;48;12;25;1;10
2018-02-09 01:30:03;64;31;27;1;5;48;12;25;1;10
2018-02-09 02:00:02;64;31;27;1;5;48;12;25;1;10
2018-02-09 02:30:03;64;31;27;1;5;48;12;25;1;10
2018-02-09 03:00:03;64;31;27;1;5;48;12;25;1;10
2018-02-09 03:30:04;64;31;27;1;5;48;12;25;1;10
2018-02-09 04:00:03;64;31;27;1;5;48;12;25;1;10
2018-02-09 04:30:04;64;31;27;1;5;48;12;25;1;10
2018-02-09 05:00:04;64;31;27;1;5;48;12;25;1;10
2018-02-09 05:30:03;64;31;27;1;5;48;12;25;1;10
2018-02-09 06:00:03;64;31;27;1;5;48;12;25;1;10
2018-02-09 06:30:02;64;31;27;1;5;48;12;25;1;10
2018-02-09 07:00:02;64;22;37;1;4;48;12;25;1;10
2018-02-09 07:30:02;64;23;36;1;4;48;8;30;0;10
2018-02-09 08:00:02;64;22;37;1;4;48;11;26;0;11
2018-02-09 08:30:02;64;30;30;1;3;48;12;25;0;11
2018-02-09 09:00:02;64;36;23;1;4;48;14;23;0;11
2018-02-09 09:30:02;64;35;16;0;13;48;20;18;0;10
2018-02-09 10:00:02;64;39;12;0;13;48;22;16;0;10
2018-02-09 10:30:02;64;37;15;0;12;48;22;16;0;10
2018-02-09 11:00:02;64;37;15;0;12;48;22;16;0;10
2018-02-09 11:30:03;64;36;16;0;12;48;23;15;0;10
2018-02-09 12:00:02;64;36;16;0;12;48;25;14;0;9
2018-02-09 12:30:01;64;34;18;0;12;48;24;15;0;9
2018-02-09 13:00:02;64;34;18;0;12;48;22;16;1;9
2018-02-09 13:30:02;64;34;18;0;12;48;20;18;1;9
2018-02-09 14:00:01;64;32;19;0;13;48;20;23;0;5
2018-02-09 14:30:02;64;32;19;0;13;48;20;23;0;5
2018-02-09 15:00:02;64;31;20;0;13;48;20;23;0;5
2018-02-09 15:30:02;64;31;20;0;13;48;19;23;0;6
2018-02-09 16:00:02;64;30;21;0;13;48;19;24;0;5
