LastModified,Name,Available,Capacity,Open
2018-10-29 12:58:00,P02 Reep,293,470,True
2018-10-29 13:14:00,P07 Sint-Michiels,150,450,True
2018-10-29 13:13:00,P10 Sint-Pietersplein,392,708,True
2018-10-29 13:13:00,P01 Vrijdagmarkt,95,647,True
2018-10-29 13:14:00,P04 Savaanstraat,232,540,True
2018-10-29 13:12:00,P08 Ramen,77,266,True
2018-10-29 13:14:00,P02 Reep,294,470,True
2018-10-29 13:29:00,P07 Sint-Michiels,138,450,True
2018-10-29 13:29:00,P10 Sint-Pietersplein,385,708,True
2018-10-29 13:29:00,P01 Vrijdagmarkt,88,647,True
2018-10-29 13:24:00,P04 Savaanstraat,229,540,True
2018-10-29 13:28:00,P08 Ramen,80,266,True
2018-10-29 13:27:00,P02 Reep,295,470,True
2018-10-29 13:44:00,P07 Sint-Michiels,130,450,True
2018-10-29 13:44:00,P10 Sint-Pietersplein,372,708,True
2018-10-29 13:44:00,P01 Vrijdagmarkt,75,647,True
2018-10-29 13:40:00,P04 Savaanstraat,227,540,True
2018-10-29 13:41:00,P08 Ramen,80,266,True
2018-10-29 13:44:00,P02 Reep,290,470,True
2018-10-29 13:59:00,P07 Sint-Michiels,124,450,True
2018-10-29 13:59:00,P10 Sint-Pietersplein,328,708,True
2018-10-29 13:58:00,P01 Vrijdagmarkt,61,647,True
2018-10-29 13:59:00,P04 Savaanstraat,225,540,True
2018-10-29 13:57:00,P08 Ramen,82,266,True
2018-10-29 13:59:00,P02 Reep,284,470,True
2018-10-29 14:06:00,P07 Sint-Michiels,125,450,True
2018-10-29 14:06:00,P10 Sint-Pietersplein,307,708,True
2018-10-29 14:06:00,P01 Vrijdagmarkt,67,647,True
2018-10-29 14:06:00,P04 Savaanstraat,228,540,True
2018-10-29 14:04:00,P08 Ramen,82,266,True
2018-10-29 14:06:00,P02 Reep,285,470,True
2018-10-29 14:14:00,P07 Sint-Michiels,122,450,True
2018-10-29 14:14:00,P10 Sint-Pietersplein,287,708,True
2018-10-29 14:14:00,P01 Vrijdagmarkt,71,647,True
2018-10-29 14:13:00,P04 Savaanstraat,233,540,True
2018-10-29 14:13:00,P08 Ramen,82,266,True
2018-10-29 14:13:00,P02 Reep,286,470,True
2018-10-29 14:27:00,P07 Sint-Michiels,119,450,True
2018-10-29 14:29:00,P10 Sint-Pietersplein,275,708,True
2018-10-29 14:29:00,P01 Vrijdagmarkt,95,647,True
2018-10-29 14:29:00,P04 Savaanstraat,227,540,True
2018-10-29 14:29:00,P08 Ramen,82,266,True
2018-10-29 14:28:00,P02 Reep,275,470,True
2018-10-29 14:35:00,P07 Sint-Michiels,109,450,True
2018-10-29 14:36:00,P10 Sint-Pietersplein,262,708,True
2018-10-29 14:37:00,P01 Vrijdagmarkt,111,647,True
2018-10-29 14:36:00,P04 Savaanstraat,227,540,True
2018-10-29 14:37:00,P08 Ramen,81,266,True
2018-10-29 14:36:00,P02 Reep,273,470,True
2018-10-29 14:44:00,P07 Sint-Michiels,111,450,True
2018-10-29 14:44:00,P10 Sint-Pietersplein,262,708,True
2018-10-29 14:44:00,P01 Vrijdagmarkt,104,647,True
2018-10-29 14:44:00,P04 Savaanstraat,235,540,True
2018-10-29 14:44:00,P08 Ramen,84,266,True
2018-10-29 14:44:00,P02 Reep,269,470,True
2018-10-29 14:59:00,P07 Sint-Michiels,124,450,True
2018-10-29 14:59:00,P10 Sint-Pietersplein,261,708,True
2018-10-29 14:59:00,P01 Vrijdagmarkt,106,647,True
2018-10-29 14:57:00,P04 Savaanstraat,236,540,True
2018-10-29 14:56:00,P08 Ramen,83,266,True
2018-10-29 14:56:00,P02 Reep,269,470,True
